product_name,category,price,quantity_in_stock,quantity_sold,brand,rating,num_of_ratings,date_added,color,revenue
Nutri Pro Blender (Green),Kitchen,89.99,216.0,1136.0,Ninja,8.75,395.0,2/15/2022,green,102228.64
"Pro Tights (Blue, XXL)",Clothing,65.0,421.0,776.0,Nike,8.75,56.0,5/5/2020,blue,50440.0
"Bravia X90J (75"", Black frame)",TVs,2199.0,0.0,597.0,Sony,8.8,185.0,9/24/2023,black,1312803.0
"Condivo 20 Training Top (Yellow, XXL)",Clothing,60.0,319.0,1182.0,Adidas,8.5,498.0,1/16/2022,yellow,70920.0
K70 Pro Mini Wireless (Gray),Keyboards,179.99,42.0,937.0,Corsair,8.75,231.0,3/29/2021,gray,168650.63
Surface Keyboard (Brown),Keyboards,99.99,0.0,1005.0,Microsoft,8.5,340.0,11/10/2025,brown,100489.95
"65R635 (43"", Red frame)",TVs,449.0,431.0,844.0,TCL,8.75,180.0,6/19/2025,red,378956.0
"Surface Go 3 (256GB, Yellow)",Tablets,599.0,180.0,1193.0,Microsoft,7.8,798.0,8/28/2025,yellow,714607.0
"Cali (Green, EU 46)",Shoes,85.0,0.0,758.0,Puma,8.25,174.0,11/11/2024,green,64430.0
"ThinkPad X12 Detachable (64GB, Brown)",Tablets,1200.0,405.0,1078.0,Lenovo,8.75,501.0,5/17/2020,brown,1293600.0
Approach S62 (Purple),Watches,499.99,0.0,553.0,Garmin,9.2,316.0,1/25/2025,purple,276494.47000000003
"Galaxy S22 (128GB, Gray)",Smartphones,699.0,0.0,1137.0,Samsung,8.75,487.0,6/4/2023,gray,794763.0
"Surface Pro 7+ (256GB, Blue)",Tablets,1199.0,239.0,1031.0,Microsoft,8.5,534.0,5/9/2021,blue,1236169.0
"Cortez (Red, EU 44)",Shoes,90.0,0.0,1183.0,Nike,8.75,452.0,7/6/2025,red,106470.0
G512 Carbon (Red),Keyboards,99.0,433.0,915.0,Logitech,8.75,200.0,4/26/2023,red,90585.0
"AirPods (1st generation) (Wired, Orange)",Headphones,129.0,0.0,1097.0,Apple,7.8,627.0,6/22/2020,red,141513.0
"CrossFit Nano 9 (White, EU 44)",Shoes,130.0,390.0,1046.0,Reebok,8.75,322.0,3/15/2020,white,135980.0
"ThinkPad X1 Carbon (7th Gen) (128GB, Green)",Laptops,1200.0,128.0,601.0,Lenovo,8.75,59.0,3/8/2022,green,721200.0
"Denim Jacket (Green, M)",Clothing,39.99,236.0,1212.0,H&M,8.25,601.0,5/19/2025,green,48467.880000000005
"55OLED806 (75"", Green frame)",TVs,2499.0,143.0,756.0,Philips,8.55,445.0,7/30/2023,green,1889244.0
Rubik's Cube (Brown),Toys,9.99,223.0,1334.0,Spin Master,8.5,660.0,12/6/2024,brown,13326.66
"iPad mini (2021) (64GB, Green)",Tablets,499.0,0.0,1298.0,Apple,9.0,572.0,12/4/2022,green,647702.0
PSP (White),Gaming Consoles,120.0,33.0,1464.0,Sony,8.5,270.0,5/14/2021,white,175680.0
Ektorp Sofa (Yellow),Furniture,499.0,447.0,807.0,IKEA,8.3,271.0,11/12/2020,yellow,402693.0
K400 Plus (Green),Keyboards,34.99,0.0,1213.0,Logitech,8.5,553.0,6/28/2025,green,42442.87
"XPS 13 (9370) (1TB, Black)",Laptops,1299.0,281.0,616.0,Dell,8.7,100.0,6/25/2023,black,800184.0
"8 (1TB, Brown)",Smartphones,899.0,454.0,894.0,OnePlus,8.75,298.0,3/13/2020,brown,803706.0
G502 HERO (Gray),Mice,49.99,0.0,1075.0,Logitech,9.25,200.0,3/18/2021,gray,53739.25
"530 (Black, EU 42)",Shoes,99.99,0.0,1152.0,New Balance,8.75,419.0,6/29/2021,black,115188.48
Caper Chair (Red),Furniture,395.0,298.0,1034.0,Herman Miller,8.75,358.0,2/28/2024,red,408430.0
"Galaxy S21 (128GB, Blue)",Smartphones,699.0,182.0,695.0,Samsung,8.75,74.0,9/1/2025,blue,485805.0
"Basic Hoodie (Blue, XXL)",Clothing,34.99,416.0,967.0,H&M,7.8,486.0,12/15/2025,blue,33835.33
Saturn (Green),Gaming Consoles,120.0,371.0,1872.0,Sega,8.5,483.0,3/21/2021,green,224640.0
Wireless Mouse 900 (Red),Mice,24.99,140.0,694.0,Microsoft,8.5,39.0,6/18/2024,red,17343.059999999998
"Pleated Skirt (Yellow, XL)",Clothing,29.99,120.0,548.0,H&M,7.85,72.0,3/13/2021,yellow,16434.52
KSB1570ER 5-Speed Blender (Green),Kitchen,99.99,117.0,781.0,KitchenAid,8.75,58.0,6/1/2021,green,78092.19
"10 Pro (512GB, Brown)",Smartphones,849.0,0.0,1291.0,OnePlus,8.75,650.0,12/12/2023,brown,1096059.0
"MacBook Pro 14 (2021) (128GB, Black)",Laptops,1999.0,0.0,1102.0,Apple,9.25,501.0,2/11/2021,black,2202898.0
"Tiro 21 Track Pants (Orange, XL)",Clothing,50.0,320.0,1194.0,Adidas,8.75,438.0,2/2/2024,orange,59700.0
"Galaxy Tab S5e (64GB, Orange)",Tablets,350.0,0.0,1032.0,Samsung,8.5,410.0,12/4/2020,orange,361200.0
Little People School Bus (Green),Toys,14.99,147.0,1556.0,Fisher-Price,9.15,697.0,4/4/2020,green,23324.44
"Club C 85 (Black, EU 40)",Shoes,85.0,335.0,774.0,Reebok,8.5,118.0,11/21/2024,black,65790.0
Barista Express (Blue),Kitchen,699.95,306.0,1008.0,Breville,9.2,253.0,10/5/2025,blue,705549.6000000001
"Sport Earbuds (Wireless, Red)",Headphones,179.0,439.0,1452.0,Bose,9.2,591.0,5/28/2021,red,259908.0
Cold Brew Coffee Maker (Black),Kitchen,89.99,11.0,1384.0,KitchenAid,8.75,658.0,3/30/2023,black,124546.15999999999
Rubik's Cube (Blue),Toys,9.99,128.0,844.0,Spin Master,8.47,196.0,5/22/2023,blue,8431.56
Basilisk V3 (White),Mice,69.99,1.0,1334.0,Razer,8.75,579.0,6/17/2024,white,93366.65999999999
"70PUS8505 (75"", Red frame)",TVs,1200.0,490.0,942.0,Philips,8.5,460.0,1/6/2024,red,1130400.0
5-Shelf Bookcase (Brown),Furniture,130.0,133.0,804.0,Sauder,8.5,164.0,10/30/2025,brown,104520.0
"Redmi Note 9 (1TB, White)",Smartphones,399.0,0.0,1008.0,Xiaomi,8.3,436.0,1/31/2025,red,402192.0
Kinetic Sand (Green),Toys,10.99,440.0,1358.0,Spin Master,8.75,618.0,1/28/2024,green,14924.42
Sense (Red),Watches,299.95,331.0,547.0,Fitbit,8.75,396.0,12/17/2020,red,164072.65
"ExpertBook B9 (128GB, Orange)",Laptops,1500.0,375.0,1183.0,Asus,8.75,672.0,1/8/2020,orange,1774500.0
Xbox 360 Arcade (Blue),Gaming Consoles,199.99,0.0,1722.0,Microsoft,7.5,711.0,9/4/2024,blue,344382.78
Wired Keyboard 600 (Gray),Keyboards,19.99,426.0,1341.0,Microsoft,8.5,666.0,5/29/2020,red,26806.589999999997
Xbox 360 Arcade (Orange),Gaming Consoles,99.99,99.0,1157.0,Microsoft,7.8,264.0,4/26/2022,orange,115688.43
"8-Series Q825 (65"", Black frame)",TVs,1099.0,290.0,812.0,TCL,8.3,373.0,5/9/2024,black,892388.0
BlackWidow Lite (Orange),Keyboards,89.99,0.0,742.0,Razer,8.6,59.0,1/15/2020,black,66772.58
Sense (Brown),Watches,299.95,0.0,431.0,Fitbit,8.75,177.0,2/12/2023,brown,129278.45
"Zoom Freak 3 (Black, EU 38)",Shoes,120.0,477.0,730.0,Nike,8.75,20.0,10/25/2025,black,87600.0
"Faux Leather Biker Jacket (Orange, L)",Clothing,49.99,224.0,1085.0,H&M,7.75,623.0,3/13/2021,orange,54239.15
"Iso-Chill Shorts (Brown, XS)",Clothing,35.0,356.0,1189.0,Under Armour,8.5,511.0,2/7/2021,brown,41615.0
MX Master 3 (Blue),Mice,99.99,162.0,1100.0,Logitech,9.2,251.0,12/15/2024,blue,109989.0
"Galaxy Tab S7 FE (1TB, Orange)",Tablets,799.0,0.0,1010.0,Samsung,8.5,454.0,6/4/2020,orange,806990.0
"AirPods (3rd generation) (Wireless, Gray)",Headphones,169.0,0.0,1348.0,Apple,8.75,636.0,3/20/2023,gray,227812.0
USB Mouse (Yellow),Mice,29.99,326.0,1204.0,Apple,8.3,579.0,9/15/2025,yellow,36107.96
"Mi 11 (64GB, Green)",Smartphones,400.0,204.0,961.0,Xiaomi,8.5,332.0,5/15/2021,green,384400.0
"Bravia X900H (65"", Yellow frame)",TVs,1099.99,195.0,856.0,Sony,8.75,271.0,1/1/2023,yellow,941591.4400000001
"RS-X3 (Blue, EU 39)",Shoes,110.0,0.0,793.0,Puma,8.25,203.0,11/19/2024,blue,87230.0
"iPad Pro 12.9 (2021) (512GB, Green)",Tablets,1299.0,343.0,1402.0,Apple,9.2,699.0,3/3/2025,green,1821198.0
"6T (64GB, Gray)",Smartphones,299.0,0.0,656.0,OnePlus,8.5,44.0,5/31/2020,gray,196144.0
Aerox 5 Wireless (Gray),Mice,119.99,438.0,1271.0,SteelSeries,8.75,544.0,11/17/2023,gray,152507.28999999998
Viva (Green),Kitchen,129.99,0.0,1154.0,Instant Pot,8.75,436.0,10/23/2020,green,150008.46000000002
Watch Series 7 (Brown),Watches,399.0,430.0,774.0,Apple,9.2,721.0,10/9/2020,brown,308826.0
Watch Series 4 (Black),Watches,399.0,0.0,610.0,Apple,8.75,535.0,5/4/2023,black,243390.0
"Smash (Black, EU 46)",Shoes,60.0,0.0,1376.0,Puma,8.5,712.0,5/18/2020,black,82560.0
BlackWidow Elite (Red),Keyboards,129.99,0.0,1211.0,Razer,8.75,474.0,10/27/2020,red,157417.89
Classic Brick Set (10717) (Orange),Toys,49.99,86.0,1262.0,LEGO,9.2,381.0,3/15/2021,orange,63087.380000000005
"MacBook Pro 16 (2021) (128GB, Yellow)",Laptops,2399.0,55.0,609.0,Apple,8.75,248.0,6/8/2023,yellow,1460991.0
"P30 (128GB, Purple)",Smartphones,350.0,218.0,1067.0,Huawei,8.0,577.0,5/11/2024,purple,373450.0
Xbox (Blue),Gaming Consoles,299.99,461.0,1482.0,Microsoft,8.75,236.0,2/5/2021,blue,444585.18
"ThinkBook 15 (64GB, Black)",Laptops,1200.0,0.0,719.0,Lenovo,8.5,239.0,2/8/2021,black,862800.0
Apex Raw (Gray),Keyboards,129.99,250.0,1384.0,SteelSeries,8.65,698.0,4/3/2021,gray,179906.16
Mercury Row Merwin TV Stand (Orange),Furniture,250.0,0.0,1413.0,Wayfair,8.75,684.0,10/15/2023,orange,353250.0
G-Shock DW5600 (Gray),Watches,100.0,266.0,588.0,Casio,8.45,520.0,1/25/2021,gray,58800.0
"Elite Active 75t (Wireless, Brown)",Headphones,150.0,478.0,1537.0,Jabra,8.75,807.0,5/27/2025,brown,230550.0
"iPhone 13 (256GB, White)",Smartphones,899.0,19.0,1010.0,Apple,9.3,243.0,6/9/2024,white,907990.0
Polly Pocket (Orange),Toys,14.99,333.0,977.0,Mattel,8.75,234.0,1/4/2020,orange,14645.23
Lancehead TE (Yellow),Mice,79.99,0.0,966.0,Razer,8.75,249.0,5/15/2022,yellow,77270.34
Watch Series 6 (Yellow),Watches,399.0,346.0,488.0,Apple,8.75,299.0,7/18/2024,yellow,194712.0
Game Boy Advance (Gray),Gaming Consoles,80.0,54.0,1280.0,Nintendo,8.5,150.0,8/18/2022,gray,102400.0
Jenga (White),Toys,19.99,0.0,1081.0,Hasbro,8.5,409.0,8/17/2021,white,21609.19
Paw Patrol Mighty Lookout Tower (Black),Toys,129.99,0.0,1011.0,Spin Master,8.65,312.0,5/21/2024,black,131419.89
"Workout Plus (Red, EU 46)",Shoes,80.0,196.0,1495.0,Reebok,8.75,730.0,9/4/2020,red,119600.0
Watch Series 2 (White),Watches,249.0,87.0,426.0,Apple,8.5,222.0,7/1/2023,white,106074.0
Watch Series 8 (Yellow),Watches,399.0,0.0,570.0,Apple,8.6,496.0,6/27/2023,yellow,227430.0
Shoal Creek Dresser (Brown),Furniture,250.0,178.0,1129.0,Sauder,8.5,500.0,4/4/2022,brown,282250.0
Juice Fountain Elite (Yellow),Kitchen,299.95,452.0,1201.0,Breville,8.75,504.0,7/31/2024,yellow,360239.95
"Disc Blaze (Orange, EU 46)",Shoes,120.0,347.0,788.0,Puma,8.3,204.0,3/25/2021,orange,94560.0
Magic Mouse (Late 2022) (Red),Mice,99.0,254.0,846.0,Apple,8.5,192.0,7/18/2021,red,83754.0
"AirPods (1st generation) (Wired, Gray)",Headphones,50.0,0.0,1021.0,Apple,7.5,617.0,5/19/2024,red,51050.0
Air Fryer XXL (Yellow),Kitchen,249.99,474.0,979.0,Philips,9.25,142.0,9/24/2021,yellow,244740.21000000002
Inspire HR (Blue),Watches,99.95,283.0,399.0,Fitbit,8.5,146.0,8/10/2023,blue,39880.05
"MDR-7506 (Wired, Purple)",Headphones,99.99,0.0,1290.0,Sony,9.2,413.0,7/17/2022,red,128987.09999999999
"Momentum 2.0 (Wireless, Purple)",Headphones,300.0,112.0,735.0,Sennheiser,8.75,52.0,10/26/2020,purple,220500.0
Flashback Portable (White),Gaming Consoles,49.99,103.0,1702.0,Atari,7.5,673.0,12/3/2022,white,85082.98000000001
"IdeaPad Duet Chromebook (512GB, Brown)",Tablets,499.0,73.0,1379.0,Lenovo,8.5,756.0,10/6/2020,brown,688121.0
Apex 3 (White),Keyboards,49.99,0.0,726.0,SteelSeries,8.75,2.0,1/9/2023,white,36292.74
MX Master (Black),Mice,99.99,474.0,1287.0,Logitech,9.25,424.0,7/30/2023,black,128687.12999999999
"12 (256GB, Gray)",Smartphones,250.0,,772.0,Xiaomi,8.5,141.0,7/5/2023,gray,193000.0
"Sherpa Trucker Jacket (Blue, XL)",Clothing,98.0,276.0,1031.0,Levi's,8.75,308.0,9/13/2023,blue,101038.0
"Stan Smith (Purple, EU 42)",Shoes,100.0,0.0,955.0,Adidas,8.75,230.0,12/25/2023,purple,95500.0
DeathAdder Essential (Gray),Mice,30.0,0.0,1027.0,Razer,8.5,353.0,5/1/2023,gray,30810.0
"Rival Fleece Hoodie (Black, XXL)",Clothing,55.0,124.0,1173.0,Under Armour,8.7,458.0,2/12/2020,black,64515.0
Mega Drive Mini (Blue),Gaming Consoles,79.99,0.0,2192.0,Sega,8.75,625.0,1/28/2020,blue,175338.08
"5-Series S546 (50"", Black frame)",TVs,429.99,0.0,1134.0,TCL,8.45,527.0,9/19/2023,black,487608.66000000003
Computer Desk (Brown),Furniture,149.99,437.0,1094.0,Sauder,8.75,370.0,8/3/2025,brown,164089.06
"HD 800S (Wireless, Blue)",Headphones,1699.0,93.0,693.0,Sennheiser,9.5,11.0,9/3/2023,blue,1177407.0
Billy Bookcase (Gray),Furniture,79.99,0.0,1090.0,IKEA,8.75,358.0,6/18/2024,gray,87189.09999999999
Huntsman Mini (Blue),Keyboards,129.99,304.0,704.0,Razer,8.5,59.0,9/27/2024,blue,91512.96
G903 Lightspeed (Green),Mice,129.99,0.0,1592.0,Logitech,9.2,745.0,5/10/2024,green,206944.08000000002
Apex Raw (Green),Keyboards,200.0,0.0,1347.0,SteelSeries,8.75,609.0,4/5/2021,green,269400.0
BlackWidow V3 (Blue),Keyboards,139.99,25.0,1127.0,Razer,8.75,407.0,2/19/2020,blue,157768.73
Sand & Stable Bar Stool (Black),Furniture,130.0,327.0,1422.0,Wayfair,8.5,745.0,11/17/2024,black,184860.0
Precision Brewer (Red),Kitchen,299.95,0.0,1467.0,Breville,9.2,646.0,8/29/2024,red,440026.64999999997
Laugh & Learn Smart Stages Puppy (Black),Toys,24.99,322.0,1282.0,Fisher-Price,9.2,413.0,10/10/2022,black,32037.179999999997
Smart WiFi (Black),Kitchen,89.99,0.0,753.0,Instant Pot,8.75,40.0,2/7/2023,black,67762.47
"Beats Flex (Wireless, Gray)",Headphones,69.99,223.0,815.0,Apple,8.5,170.0,7/14/2024,gray,57041.85
"WH-1000XM3 (Wired, Purple)",Headphones,199.99,0.0,1245.0,Sony,8.75,520.0,8/18/2022,red,248987.55000000002
Nutri Pro Blender (White),Kitchen,139.99,456.0,791.0,Ninja,8.8,61.0,8/26/2025,white,110732.09000000001
K63 Wireless (Orange),Keyboards,89.99,0.0,1115.0,Corsair,8.5,471.0,7/23/2023,orange,100338.84999999999
"Galaxy S21 (256GB, Purple)",Smartphones,749.0,0.0,1381.0,Samsung,8.9,680.0,1/14/2022,purple,1034369.0
Xbox One X (Purple),Gaming Consoles,499.99,292.0,1547.0,Microsoft,8.75,291.0,8/16/2022,purple,773484.53
"Air Max 90 (Orange, EU 46)",Shoes,120.0,428.0,1609.0,Nike,9.2,736.0,5/25/2022,orange,193080.0
"Trucker Jacket (Green, M)",Clothing,89.5,387.0,1126.0,Levi's,8.75,410.0,2/6/2023,green,100777.0
Sayl Chair (Yellow),Furniture,545.0,0.0,1439.0,Herman Miller,8.75,763.0,7/18/2022,yellow,784255.0
"Evolve2 65 (Wired, Blue)",Headphones,120.0,419.0,1487.0,Jabra,8.75,724.0,7/27/2021,red,178440.0
"XPS 15 (9500) (256GB, Yellow)",Laptops,1500.0,397.0,817.0,Dell,8.7,320.0,1/12/2024,yellow,1225500.0
Viva (White),Kitchen,99.99,348.0,1312.0,Instant Pot,9.0,495.0,3/8/2020,white,131186.88
"Bravia A90J (43"", Yellow frame)",TVs,1299.99,176.0,783.0,Sony,9.0,179.0,1/9/2021,yellow,1017892.17
"UA Rush T-Shirt (Brown, M)",Clothing,45.0,46.0,898.0,Under Armour,8.5,246.0,9/15/2023,brown,40410.0
Watch Series 1 (Black),Watches,199.0,0.0,562.0,Apple,7.8,667.0,5/19/2020,black,111838.0
MX Master 3 (Gray),Mice,99.99,0.0,921.0,Logitech,9.2,76.0,7/23/2023,gray,92090.79
"ZenBook 14 UX425 (256GB, White)",Laptops,799.0,78.0,1073.0,Asus,8.25,582.0,3/28/2020,white,857327.0
"3-Stripes Track Jacket (Purple, L)",Clothing,75.0,131.0,819.0,Adidas,8.5,165.0,6/4/2023,purple,61425.0
5200 (Orange),Gaming Consoles,49.99,140.0,1594.0,Atari,7.5,597.0,10/25/2020,orange,79684.06
"WH-1000XM4 (Wireless, Brown)",Headphones,349.99,102.0,1080.0,Sony,9.25,258.0,4/21/2021,brown,377989.2
Versa 2 (Black),Watches,129.95,15.0,600.0,Fitbit,8.4,577.0,5/21/2022,black,77970.0
"Zig Kinetica (Yellow, EU 39)",Shoes,120.0,164.0,914.0,Reebok,8.65,244.0,4/2/2024,yellow,109680.0
"XPS 15 (9500) (256GB, White)",Laptops,1500.0,384.0,619.0,Dell,8.75,116.0,4/6/2021,white,928500.0
Embody Chair (Green),Furniture,1995.0,151.0,1187.0,Herman Miller,9.45,542.0,6/9/2021,green,2368065.0
Precision Brewer (Blue),Kitchen,299.95,0.0,960.0,Breville,8.75,260.0,8/23/2025,blue,287952.0
Twister (Green),Toys,19.99,0.0,781.0,Hasbro,8.75,47.0,5/4/2020,green,15612.189999999999
Duo Evo Plus (Red),Kitchen,129.99,325.0,1043.0,Instant Pot,8.75,323.0,9/28/2021,red,135579.57
"Galaxy S21 (128GB, Red)",Smartphones,699.0,205.0,987.0,Samsung,8.75,354.0,9/16/2024,red,689913.0
PlayStation 1 (Brown),Gaming Consoles,40.0,415.0,1979.0,Sony,8.5,551.0,1/26/2022,brown,79160.0
Bladen Sofa (Blue),Furniture,400.0,55.0,1487.0,Ashley Furniture,8.75,779.0,10/22/2024,blue,594800.0
"iPhone 12 (1TB, Blue)",Smartphones,999.0,0.0,1331.0,Apple,9.2,594.0,7/31/2024,blue,1329669.0
Apex Pro Mini (Gray),Keyboards,179.99,136.0,1287.0,SteelSeries,9.25,422.0,2/7/2020,gray,231647.13
"iPad (2020) (1TB, Brown)",Tablets,1199.0,175.0,948.0,Apple,8.5,450.0,1/28/2022,brown,1136652.0
"Blazer Mid '77 (Orange, EU 39)",Shoes,100.0,0.0,799.0,Nike,8.5,145.0,10/20/2023,orange,79900.0
"Spectre x360 15 (128GB, Yellow)",Laptops,1200.0,307.0,1071.0,HP,8.25,661.0,7/20/2021,yellow,1285200.0
Bluetooth Keyboard (Gray),Keyboards,59.99,484.0,641.0,Microsoft,8.45,6.0,8/20/2023,blue,38453.590000000004
"NanoCell 80 (43"", Yellow frame)",TVs,450.0,404.0,1136.0,LG,8.3,576.0,9/18/2022,yellow,511200.0
"UHD UM7300 (65"", Brown frame)",TVs,799.0,0.0,1338.0,LG,8.75,711.0,9/4/2024,brown,1069062.0
USB Mouse (Brown),Mice,29.99,0.0,1086.0,Apple,8.5,410.0,12/15/2020,brown,32569.14
"iPhone X (64GB, White)",Smartphones,299.0,135.0,1110.0,Apple,8.75,409.0,3/29/2024,white,331890.0
"P30 (512GB, Brown)",Smartphones,499.0,186.0,920.0,Huawei,8.25,402.0,10/7/2020,brown,459080.0
Huntsman Mini (Red),Keyboards,119.99,80.0,886.0,Razer,8.75,163.0,10/29/2023,red,106311.14
"Windrunner Jacket (Yellow, XS)",Clothing,100.0,0.0,862.0,Nike,8.75,144.0,5/20/2025,yellow,86200.0
"FC Barcelona Home Jersey (Blue, XXL)",Clothing,90.0,0.0,1595.0,Nike,9.45,674.0,2/8/2020,blue,143550.0
"Denim Jacket (Yellow, M)",Clothing,39.99,0.0,639.0,H&M,7.8,185.0,11/10/2021,yellow,25553.61
"RS-X3 (Black, EU 46)",Shoes,120.0,204.0,1340.0,Puma,8.5,662.0,12/27/2022,black,160800.0
Artisan Stand Mixer (Blue),Kitchen,429.99,0.0,1478.0,KitchenAid,9.2,649.0,6/22/2024,blue,635525.22
"MDR-7506 (Wired, Gray)",Headphones,99.99,354.0,1261.0,Sony,9.25,398.0,4/1/2023,red,126087.39
Food Processor KFP1466 (White),Kitchen,299.0,211.0,848.0,KitchenAid,8.75,149.0,8/26/2024,white,253552.0
Mamba Elite (White),Mice,89.99,233.0,963.0,Razer,8.75,240.0,3/1/2022,white,86660.37
Polly Pocket (Blue),Toys,19.99,0.0,810.0,Mattel,8.75,81.0,7/24/2024,blue,16191.9
MX Keys (Red),Keyboards,99.99,0.0,1367.0,Logitech,9.2,513.0,10/22/2020,red,136686.33
Sorry! (Red),Toys,9.99,172.0,961.0,Hasbro,8.5,289.0,9/13/2025,red,9600.39
Mega Drive Mini (Yellow),Gaming Consoles,79.99,0.0,1330.0,Sega,8.75,108.0,3/21/2021,yellow,106386.7
"HD 450BT (Wired, Black)",Headphones,129.95,451.0,1146.0,Sennheiser,8.45,516.0,7/30/2025,red,148922.69999999998
Xbox One X (White),Gaming Consoles,350.0,0.0,2229.0,Microsoft,8.75,684.0,11/13/2022,white,780150.0
Alenya Sofa (Red),Furniture,450.0,0.0,679.0,Ashley Furniture,8.5,84.0,8/4/2024,red,305550.0
Charge 5 (Red),Watches,129.95,316.0,388.0,Fitbit,8.75,64.0,8/16/2023,red,50420.6
"Bravia X950H (75"", Gray frame)",TVs,2200.0,0.0,1150.0,Sony,9.2,609.0,4/1/2021,gray,2530000.0
PlayStation 2 (Blue),Gaming Consoles,150.0,0.0,1595.0,Sony,8.5,359.0,6/17/2020,blue,239250.0
"7 Pro (256GB, Brown)",Smartphones,699.0,0.0,1425.0,OnePlus,8.75,795.0,3/26/2021,brown,996075.0
PlayStation 3 (Purple),Gaming Consoles,150.0,26.0,1766.0,Sony,7.5,717.0,5/15/2022,purple,264900.0
"Sport Earbuds (Wireless, Green)",Headphones,129.95,305.0,1190.0,Bose,8.75,463.0,10/24/2021,green,154640.5
"SoundLink Around-Ear II (Wired, Red)",Headphones,149.0,397.0,1116.0,Bose,8.5,466.0,12/23/2025,red,166284.0
Duo 7-in-1 (Orange),Kitchen,99.99,0.0,1083.0,Instant Pot,8.75,365.0,12/27/2024,orange,108289.17
"Galaxy Tab Active3 (512GB, Orange)",Tablets,600.0,0.0,1117.0,Samsung,8.5,535.0,1/18/2025,orange,670200.0
Bolanburg Dining Table (Green),Furniture,829.0,438.0,879.0,Ashley Furniture,8.5,335.0,8/30/2025,green,728691.0
"Legion 7 (512GB, Orange)",Laptops,1499.0,0.0,967.0,Lenovo,8.75,432.0,2/6/2023,orange,1449533.0
"75PML9506 (55"", Blue frame)",TVs,1399.0,451.0,1183.0,Philips,8.5,696.0,1/17/2022,blue,1655017.0
Rock-a-Stack (Green),Toys,9.99,0.0,863.0,Fisher-Price,8.75,121.0,3/28/2022,green,8621.37
Pro Trek PRG-600 (Blue),Watches,320.0,0.0,523.0,Casio,8.5,436.0,10/29/2024,blue,167360.0
"MatePad T8 (256GB, Gray)",Tablets,110.0,0.0,972.0,Huawei,7.8,517.0,8/22/2024,gray,106920.0
Eames Lounge Chair (White),Furniture,6200.0,498.0,12.0,Herman Miller,9.5,27.0,11/21/2025,white,74400.0
Pasta Maker (Gray),Kitchen,199.99,40.0,1198.0,Philips,8.75,475.0,10/28/2020,gray,239588.02000000002
Luxe (Blue),Watches,129.95,141.0,542.0,Fitbit,8.75,360.0,3/9/2021,blue,70432.9
"Galaxy S22 (128GB, Purple)",Smartphones,699.0,272.0,773.0,Samsung,8.8,139.0,11/12/2024,purple,540327.0
"Surface Pro 8 (256GB, Red)",Tablets,1099.0,311.0,809.0,Microsoft,8.5,303.0,6/2/2021,red,889091.0
"IdeaPad Duet Chromebook (128GB, Orange)",Tablets,279.99,201.0,1442.0,Lenovo,8.5,791.0,11/11/2023,orange,403745.58
Etch A Sketch (Brown),Toys,14.99,481.0,1250.0,Spin Master,8.75,498.0,11/12/2022,brown,18737.5
Watch Series 1 (Yellow),Watches,179.0,437.0,395.0,Apple,7.85,340.0,11/7/2023,yellow,70705.0
"ZoomX Vaporfly Next% (Gray, EU 39)",Shoes,250.0,197.0,1273.0,Nike,9.2,443.0,2/8/2025,gray,318250.0
Dreamcast (Orange),Gaming Consoles,120.0,232.0,2187.0,Sega,8.5,723.0,8/28/2020,orange,262440.0
Wii U (White),Gaming Consoles,150.0,0.0,722.0,Nintendo,7.5,97.0,9/13/2023,white,108300.0
"Puffer Jacket (Green, S)",Clothing,49.99,490.0,1229.0,H&M,7.85,739.0,3/31/2023,green,61437.71
"ThinkPad X1 Carbon (7th Gen) (512GB, Gray)",Laptops,1200.0,0.0,1013.0,Lenovo,8.75,443.0,1/18/2023,gray,1215600.0
"QuietComfort 25 (Wired, Red)",Headphones,199.0,47.0,1473.0,Bose,8.7,765.0,12/4/2021,red,293127.0
Wii U (Red),Gaming Consoles,150.0,164.0,1142.0,Nintendo,8.5,76.0,12/18/2024,red,171300.0
"XPS 13 (9360) (256GB, Orange)",Laptops,899.0,231.0,794.0,Dell,8.5,251.0,2/7/2024,orange,713806.0
"Pavilion 15 (1TB, Black)",Laptops,650.0,89.0,737.0,HP,8.5,166.0,11/2/2023,black,479050.0
"Floatride Run (White, EU 40)",Shoes,130.0,38.0,549.0,Reebok,7.85,86.0,1/13/2023,white,71370.0
City Police Station (60141) (Blue),Toys,99.99,348.0,1337.0,LEGO,8.75,600.0,1/4/2023,blue,133686.63
G613 Wireless (Purple),Keyboards,89.99,98.0,1379.0,Logitech,8.62,677.0,10/18/2020,purple,124096.20999999999
"OLED C1 (65"", Gray frame)",TVs,1799.0,0.0,1002.0,LG,9.2,406.0,12/30/2020,gray,1802598.0
Malm Bed Frame (Gray),Furniture,249.0,326.0,1368.0,IKEA,8.5,723.0,1/21/2022,gray,340632.0
"QN90A Neo QLED (50"", Orange frame)",TVs,1199.0,255.0,1188.0,Samsung,9.2,515.0,1/26/2023,orange,1424412.0
"MacBook Pro 13 (2019) (256GB, Blue)",Laptops,1099.0,0.0,647.0,Apple,8.5,147.0,7/18/2023,blue,711053.0
"Galaxy Tab S8 Ultra (64GB, Yellow)",Tablets,799.99,0.0,1196.0,Samsung,9.2,470.0,4/20/2020,yellow,956788.04
