"id","imdb_id","imdb_score","imdb_votes","tmdb_score","tmdb_popularity"
"ts55581","tt6385752",6.9,2819,7.3,60.517
"tm370436","tt6728096",5.9,6123,5.2,7.605
"ts81318","tt8220344",7.2,3184,7.2,12.196
"ts56718","tt6692188",7.8,18229,7.5,114.888
"ts89130","tt9817268",7.7,2283,6.9,4.495
"tm307910","tt6089582",7.4,28911,7,8.27
"ts82218","tt8963328",8,2002,8.2,13.722
"tm321596","tt4712076",6.1,3220,5.6,3.823
"tm351214","tt2702692",7.4,7857,7.3,4.708
"tm324870","tt3458510",5.2,6873,5.5,10.798
"tm406111","tt7448180",5.8,7541,5.9,29.382
"ts81918","tt8680560",7,1516,7,8.74
"ts85686","tt8365054",7.4,459,6.3,3.095
"tm298339","tt5016946",7,14290,7.1,12.021
"tm245937","tt3155328",6.2,9309,5.7,5.181
"tm464542","tt9000388",7.6,7911,5,3.231
"tm356742","tt6645614",6.1,2764,6.7,21.838
"tm351216","tt7253506",7.4,2622,7.1,5.069
"ts83360","tt8801670",8.1,1578,8.2,7.293
"tm298846","tt5990342",6.5,7667,6.2,9.638
"tm414709","tt6494418",4.3,15369,4.8,22
"ts79045","tt7907916",7.8,3539,7.4,4.452
"tm367250","tt4610378",6.9,9470,6.7,12.425
"tm411507","tt8271714",7.9,7933,8,5.009
"ts39016","tt5706996",6.9,17848,6.7,10.009
"ts75749","tt7278588",8.1,4656,8.6,17.121
"ts76486","tt7521898",8.2,1979,8.2,20.502
"tm327199","tt2569088",4.9,6669,5.3,19.06
"tm409766","tt5164184",5.7,13248,6,14.317
"ts79026","tt8021824",6.2,5804,6.1,20.691
"ts87043","tt9557812",6.2,108,10,2.572
"ts55194","tt6026278",3.5,7233,3.7,8.356
"ts82892","tt8300324",7.4,3977,7.2,5.641
"tm420797","tt3120280",5.8,38841,6.3,14.072
"tm438502","tt6997426",7.4,1613,7,6.121
"tm411958","tt3685236",5.2,17517,5.7,9.813
"tm322243","tt1386691",6.3,14098,5.9,20.508
"ts75355","tt7197684",7.9,14528,7.463,23.46
"tm305437","tt5257726",7.5,3183,7.7,16.413
"ts76417","tt9389514",8,10233,7.8,7.903
"ts57080","tt10687624",6.4,1012,8.3,15.689
"ts53367","tt6352180",7.9,3147,8.3,13.06
"tm312577","tt5607028",5.2,19493,5.3,15.705
"tm413049","tt9257932",6.4,4447,7.2,24.922
"ts81885","tt7183074",6.9,5732,6.4,8.714
"ts80617","tt7668518",6.5,34629,7.3,24.058
"tm346467","tt5723286",6.4,20351,6.1,15.282
"ts77787","tt7808370",6.9,844,7.3,7.074
"ts53101","tt6212854",7.6,1994,6.9,17.025
"tm299790","tt6550456",6.4,845,6.2,3.336
"tm219258","tt3704700",6.6,21444,7.1,12.009
"ts85034","tt8080054",8.2,7327,7.3,9.203
"tm266652","tt5979872",6.4,11406,6.6,25.802
"ts82372","tt7741830",6.6,931,8.5,11.851
"ts83232","tt8855592",7,4355,6.8,13.039
"tm244368","tt5539054",4.7,12740,5.6,20.089
"ts77799","tt7763662",7.2,3716,7.4,6.812
"ts86814","tt9078908",6.8,3134,6.9,2.589
"tm419733","tt6997574",4.4,2354,5,25.407
"tm352774","tt3465276",6.1,6097,6,9.593
"tm406881","tt6029778",7.6,1089,8,2.742
"ts80720","tt11503082",8.6,311,8.9,82.499
"tm317110","tt6890582",5.9,5643,6.157,23.968
"ts78507","tt6916746",7.4,4885,8.3,32.166
"ts90994","tt9897038",6.3,158,9.8,8.971
"tm437608","tt9036126",7.5,5178,7.3,12.969
"ts85175","tt8824648",7.6,4201,8.5,45.88
"tm407827","tt8254556",7.1,14356,7.2,15.457
"tm326723","tt5539052",5.9,10568,5.515,8.066
"ts81757","tt8387348",7.6,7813,7.8,31.664
"tm241990","tt6574146",6.6,8044,6.4,31.452
"tm285356","tt4882376",7.2,17871,7.4,11.844
"ts75157","tt3869122",6.2,825,6.3,10.885
"tm324820","tt4717402",6.7,4412,7.1,7.664
"ts53693","tt5721172",7.2,2437,7.7,49.402
"ts85138","tt9201008",8,1282,8.3,3.54
"ts83251","tt8425308",7.1,3346,6.7,6.964
"ts55348","tt5771332",7.7,905,7,2.01
"tm330869","tt5691024",3.8,4704,6.1,11.664
"ts83763","tt7660730",7.4,4917,7.1,5.831
"ts86682","tt9315990",6.7,544,9,0.663
"tm285340","tt2962984",5.2,4381,4.8,8.861
"ts78217","tt7490342",6.6,455,7.4,5.935
"tm270999","tt4902904",6.2,2269,6.3,3.2
"ts85659","tt7736544",7.7,6158,7.7,27.194
"ts77034","tt8434720",8,1420,8.4,42.708
"ts224746",NA,NA,NA,8.5,2.503
"tm349138","tt7214842",7,6574,6.9,7.349
"tm448122","tt9426852",8.3,5435,8.2,14.519
"ts58152","tt4944694",7.4,4450,7.1,13.03
"ts83537","tt8917248",6.3,1676,7,8.337
"ts55939","tt0461629",2.9,16,7.3,11.3
"ts85968","tt7949200",7.7,1151,7.3,27.568
"tm315584","tt5979874",6,8548,6.3,15.942
"tm420334","tt7170950",6.1,21378,6.3,8.815
"ts75620","tt7298976",7.9,3891,8,39.083
"tm282910","tt6317962",5.6,3147,6.5,56.866
"ts58175","tt3713588",6.7,4695,6.6,6.031
"tm425138","tt8478602",5,4196,6.5,34.899
"tm307515","tt5479616",5.1,4459,5,5.105
"tm244519","tt2720826",5.6,8220,5.8,23.051
"tm347821","tt7260048",6.7,4768,6.232,6.488
"ts75002","tt0332902",6.7,4096,6.4,7.204
"ts82770",NA,NA,NA,7,1.29
"tm298779","tt6452332",6.8,2269,7,8.944
"ts85170","tt8236556",7.8,5537,7.9,12.047
"tm369179","tt6119856",6.4,9583,7,11.732
"ts81734","tt7317178",5.2,127,6.5,1.566
"ts75981","tt6596634",7.3,1574,7.4,4.357
"ts75477","tt15149776",7.5,5358,7.4,3.917
"ts83502","tt8548830",6.4,1671,5.8,5.334
"tm266685","tt5893332",5.2,17039,5.5,15.142
"tm409618","tt5688996",6.3,17746,6.6,16.093
"tm347530","tt7291268",7,12937,7.5,8.707
"ts57985","tt6928052",7,2110,7.8,31.038
"ts58297","tt5797220",6.5,3123,6.5,4.954
"ts80959","tt6077448",8.5,86279,8.1,14.613
"tm313974","tt6714534",7.3,7408,7,6.022
"ts81821","tt8560918",7.7,1247,8,257.952
"tm359103","tt7476946",6.2,952,5.8,4.043
"ts78291","tt6839788",7.5,12617,7.4,10.83
"tm1883","tt4155534",5.8,3422,6.3,32.235
"ts81414","tt8690890",7.9,4033,8.5,52.891
"ts76793","tt7644680",8,1795,7.9,1.638
"ts95569","tt7967882",4.4,195,10,1.499
"ts78231","tt6233618",7.8,7872,7,13.329
"ts321277","tt8858472",8.5,3443,8.2,1.694
"ts83790","tt8801708",7.6,2019,8.2,26.875
"ts228255","tt11067738",5.2,43,7.2,3.304
"ts90869","tt7975182",6.1,157,7.9,4.281
"tm271959","tt6212496",6.2,3391,6.1,4.342
"tm318200","tt6494358",7.4,991,6.3,4.315
"ts78590","tt6873658",8,36136,7.4,8.383
"tm375912","tt7830574",8,19752,7.7,8.01
"tm407775","tt9817230",6.8,3306,6.3,7.858
"ts236347","tt13887556",7.5,1222,9,2.695
"tm436844","tt2990140",7,71740,7.1,16.532
"tm429163","tt6704776",6.7,10687,7,9.958
"tm308090","tt4853154",6.5,1222,6.2,2.776
"ts78206","tt7890304",8.3,2195,8.6,26.059
"tm427465","tt7440432",7.6,4551,7.5,7.019
"ts131579","tt5766086",6.8,2629,6.4,12.035
"ts83489","tt6742610",6.7,143,7,0.907
"tm349529","tt7320560",8.2,4859,7.7,7.012
"tm372318","tt6892462",6.3,4342,6.8,8.637
"ts75341","tt6497076",7.2,604,7.4,2.953
"tm299761","tt6060156",6.8,18865,7.092,16.865
"ts57811","tt6424454",6.6,2299,7.7,17.023
"ts75286","tt6076336",6.6,6133,8.1,16.244
"ts57148","tt6470396",6,3890,5.5,4.61
"ts83457","tt7956374",8.1,98,8.3,2.076
"tm348003","tt6288694",5.7,12160,5.899,23.289
"tm219252","tt2989524",6.6,11694,6.9,8.99
"tm294581","tt5461956",5.1,7688,4.8,7.843
"tm290831","tt5829040",5.3,5509,5.8,9.742
"tm425732","tt6485928",6.2,7717,5.4,8.104
"ts81526","tt8194716",8.3,3137,8.2,4.169
"tm413557","tt8328740",7,1856,7.1,7.213
"ts85837","tt9151274",8.6,2925,8.3,11.683
"tm285295","tt5034266",6.9,13519,6.7,10.009
"ts88234","tt7639280",8,2737,6.7,1.977
"tm366019","tt5938084",5.7,1902,6,4.931
"tm350607","tt5878476",5.3,465,5.8,6.236
"tm434917","tt8168186",7,5896,6.8,8.67
"ts57464","tt6088922",6.4,3899,6.5,7.925
"tm368538","tt7205316",4.8,6223,5.9,15.44
"tm445735","tt8716334",8.5,2199,8,4.117
"tm427293","tt6699860",5,2779,5.5,6.956
"tm353742","tt6204340",5.4,10149,4.9,10.812
"tm311898","tt6158968",5.8,8109,5.4,9.738
"tm326624","tt6510268",7.6,2904,7.2,3.955
"ts56125","tt6495756",7,3116,6.5,13.874
"ts53399","tt6488862",8.3,2339,7.8,20.099
"tm443993","tt9135854",7.9,3089,7.8,5.023
"ts82445","tt8976346",8.3,1963,8.6,17.576
"ts80411","tt8160178",7.6,1785,7.6,18.479
"ts55232","tt6921524",5.7,222,7.2,4.999
"tm420656","tt6547170",4.2,7504,5.3,13.316
"tm441198","tt8954732",6,27852,7.037,24.268
"tm430104","tt8865580",5.5,1018,5.8,8.963
"ts309731","tt9077350",5.2,113,9.2,4.851
"tm285649","tt4943322",6.4,25674,6.2,14.87
"tm313293","tt6176928",5.5,1337,5.8,2.526
"tm357820","tt7608028",3.3,34156,3.7,13.15
"ts86949","tt9185110",5.3,2904,6.804,11.645
"tm440996","tt9170648",7.3,4101,7,6.861
"tm260272","tt2937366",5.6,21421,5.6,8.528
"ts82375",NA,NA,NA,0.5,0.6
"ts82843","tt8773080",7.7,2397,7.3,3.175
"ts80479","tt7981562",6.9,1472,8.1,25.757
"ts82268","tt5811766",8,6,6.9,16.66
"tm446424","tt8667202",5.2,1643,5.2,6.768
"tm320727","tt6879602",7.4,2868,6.8,4.588
"ts78246","tt5730690",6.2,3919,6.9,5.447
"ts90594","tt7661472",6.7,543,8.2,36.15
"ts84833","tt7414954",6.7,2568,7.5,19.915
"ts76603","tt7573686",7.8,3671,7.4,9.747
"ts87194","tt9316032",7.3,1538,7.1,1.602
"tm313487","tt6370266",8,337,8,3.988
"tm357479","tt3053228",3.4,11909,4.6,19.869
"ts82631","tt8507498",7.9,95,6,0.99
"tm368310","tt7761590",7.5,1763,7.5,3.461
"ts76753","tt7099334",8,4695,8.2,29.703
"tm440415","tt9777830",7.3,808,7.4,3.851
"ts77755","tt5335606",5.8,890,7.3,3.907
"ts84646","tt9249090",6.7,2010,6.5,5.717
"tm300054","tt3469798",5.9,7738,5.8,18.497
"tm320670","tt5222768",6.9,3682,7.3,20.071
"ts81583","tt8243158",7.6,719,8,6.26
"tm233360","tt4365518",6.8,3492,6,4.957
"tm443186","tt8178958",6.2,3169,6.7,4.651
"tm314705","tt6720442",7.2,1357,6.7,4.003
"tm324124","tt6987652",7.7,3141,6.9,4.878
"tm417440","tt8067306",7.5,307,7.8,2.21
"tm139564","tt2597760",5.4,4567,6.2,10.409
"ts79997","tt8078816",8.1,6208,7.9,53.569
"tm327540","tt5851786",5.6,3488,6.2,15.668
"ts82424","tt8615966",6.2,328,6.5,11.431
"tm371630","tt5571754",6.2,1152,6.9,12.867
"ts53166","tt5779222",8.2,328,8.5,2.76
"ts76478","tt7622902",8.5,3247,8.6,17.608
"tm344886","tt5968274",6.6,14115,6.7,9.032
"ts85202","tt9203042",7.9,425,8.3,2.902
"ts36650","tt4418844",7,301,6.9,3.001
"tm420989","tt7256866",5.2,11545,5.4,10.981
"tm270490","tt5952468",6.7,763,6.8,2.203
"tm325102",NA,NA,NA,6.5,26.998
"tm426202","tt7725144",7.2,1708,6.9,4.309
"tm313988","tt5233558",7.2,2964,7.3,6.792
"ts75750","tt7340800",6.9,677,8.6,6.098
"tm404690","tt6423886",5.7,4265,5.8,6.921
"ts77545","tt6545162",7.3,1658,7.2,15.736
"ts75718","tt7343832",5.9,3385,5.5,4.138
"tm376903","tt6312802",5.8,999,6,8.777
"tm359713","tt3255590",5.7,8830,5.6,8.462
"ts116101","tt7626160",8.9,15,7.5,2.694
"ts57300","tt5722376",6.9,4136,6.6,11.367
"ts85967","tt9203078",7.7,1167,7.8,1.36
"ts9075","tt5960546",7,1957,6.5,1.555
"ts80313","tt8200004",8.1,1803,8.3,2.09
"tm238377","tt4762824",5.5,3924,5.1,8.03
"tm285171","tt5577742",5.1,8030,5.3,8.524
"tm363231","tt8015080",5.8,4896,6.5,19.716
"ts79679","tt7923832",7.1,1647,7.5,21.505
"ts82298","tt8487786",7.7,1015,8.1,19.741
"ts84645","tt7440274",8.2,1710,8.7,7.798
"ts78299","tt4781350",6.3,272,7.8,4.525
"tm424032","tt7605922",7.1,6162,7.3,7.794
"tm421776","tt7217214",7,3839,6.8,6.255
"ts74962","tt5607658",7.2,451,8.8,7.851
"tm322569","tt6900644",8.2,7250,7.8,5.657
"tm266702","tt5157682",6.9,7505,6.8,13.045
"tm307776","tt6108090",7.8,24832,7.5,9.7
"ts77014","tt7146600",8,7545,7.1,26.999
"ts82181","tt8693818",6.7,844,6.4,10.716
"tm426569","tt6792282",7.5,9920,7.4,7.515
"tm414447","tt8443704",7.3,6317,7.2,5.858
"tm311319","tt4537986",5.2,3247,5.6,11.686
"ts54050","tt5607970",7.3,2359,6,5.525
"ts80090","tt8043492",7.2,912,5.9,10.181
"tm839847",NA,NA,NA,6.4,5.246
"tm405849","tt8176578",6.6,7359,6.8,44.174
"tm344336","tt6340604",6.2,3803,6.8,21.048
"ts84799","tt8500086",7,2030,7.7,6.384
"tm406831","tt8223844",6.6,2705,6.7,58.217
"ts79086","tt6834120",7.2,245,5,21.897
"tm423761","tt8697266",7.2,4059,7.2,5.899
"ts82127","tt8565136",6.7,1942,7.6,9.177
"tm374845","tt9089294",7.1,4768,7.6,29.994
"ts78053","tt7691766",6.7,1005,7.9,24.549
"tm311995","tt5969696",7.1,7095,7.2,27.413
"tm366590","tt6452574",7.7,52227,7.4,6.803
"ts78031","tt7514746",6.9,1611,7.5,5.351
"tm515157","tt2499472",5.7,14324,6.1,12.985
"tm434727","tt9060534",6.5,841,6.2,2.438
"tm361770","tt7193448",6.6,999,6.2,3.105
"tm371952","tt8591968",7,18453,6,4.559
"tm306811","tt6333052",6.1,5426,5.8,12.107
"tm425884","tt6893836",7.4,5053,7.3,5.643
"tm307612","tt5873150",6.4,3892,6.3,4.287
"tm366820","tt1690967",6,2307,5.8,5.725
"tm311789","tt4842646",6.1,6618,6.1,11.32
"tm244300","tt5075584",6.7,3687,6.7,4.656
"ts85732","tt7619858",7.6,4176,7,3.634
"ts55627","tt6133034",8.4,2687,7.9,3.445
"tm448479",NA,NA,NA,NA,1.737
"tm301024","tt6009140",5.7,1707,6.1,8.244
"ts80059","tt7596008",7.2,4021,6.9,3.412
"tm317491","tt6522546",6.3,10339,5.4,3.35
"ts56933","tt6807662",6.4,4398,7.2,25.804
"tm327053","tt5379294",6,2664,6.2,17.109
"tm419496","tt8439854",6.4,10830,6.2,6.98
"ts118696","tt7216288",6.2,89,NA,1.4
"tm410748","tt8126390",6.5,2129,6.5,3.535
"ts79219","tt8004578",7.8,3713,7.5,2.166
"tm299764","tt5451244",6.5,5713,6.2,6.409
"tm408941","tt8139850",6.9,1180,6.6,4.266
"ts85183","tt8961530",5.5,455,6.8,1.994
"tm444469","tt8723216",4.6,2324,5.4,6.895
"ts84135","tt8452308",6.9,2714,7,25.554
"ts86067","tt8887956",6,641,6.9,3.231
"ts76245","tt7334894",6.8,1093,6.1,17.067
"tm412273","tt8342946",6.6,1365,6.1,3.044
"tm365122","tt1799516",6.3,4774,7,17.811
"tm309903","tt4729560",5.4,1721,6.1,18.501
"tm362121","tt11481668",5.9,2793,5.6,5.96
"ts56033","tt6809396",7.7,995,7.8,106.508
"ts56636","tt6175760",6.8,597,7.3,6.648
"ts92825","tt9322614",6.1,257,7.2,14.703
"ts76509","tt7570990",7.4,1883,7.5,98.48
"tm321628","tt6262764",5.4,3472,6.2,17.594
"tm299504","tt5176252",6.2,4052,6.8,10.133
"ts55978","tt6304676",8.1,2099,7.9,5.009
"tm346939","tt4341390",6.5,421,6.6,1.912
"ts77520","tt7701694",5.2,521,5.9,12.055
"tm326704","tt6826438",7.6,23973,7,5.7
"tm365824","tt9082316",5.2,27346,5.3,6.89
"ts85236",NA,NA,NA,7.2,2.336
"tm407295","tt5580392",5.9,4459,6.5,15.455
"tm357552","tt3672120",5.4,4696,5,6.949
"ts78789","tt7332652",4.9,1599,5.9,3.129
"tm438995","tt8709036",5.3,10698,6.4,9.051
"tm404475","tt8106576",7.6,2720,6.7,6.394
"tm244274","tt1366338",5.6,2542,6.7,9.863
"ts82867","tt8796068",6.7,396,6,1.4
"tm375302","tt7924808",7.5,3637,7.5,10.75648
"tm376234","tt3711510",5.9,6356,6,8.052
"ts86164","tt9316078",6.1,675,6.3,4.779
"ts74959","tt7172230",4,679,5.3,2.178
"tm314829","tt6710568",5.5,348,5.8,2.766
"tm327622","tt6014472",4.5,3572,5.8,28.251
"ts78913","tt7976532",8.3,1272,8.375,4.333
"ts84780","tt8105958",8.2,1917,7.5,15.725
"ts85822","tt8004628",7.3,2234,7.6,5.002
"tm371959","tt6142496",5.9,4144,6.1,7.664
"tm313120","tt6333054",8.1,5188,7.9,8.049
"tm429208","tt7133686",6.6,17445,7,16.957
"ts76949",NA,NA,NA,7.5,1.979
"ts76511","tt7518558",7,682,7.4,2.706
"tm362180",NA,NA,NA,5.5,4.594
"ts53516","tt6216718",4.6,282,7.9,9.57
"tm372305","tt6061074",6.4,2272,6.6,11.39
"tm326773","tt6053948",6.9,3570,6.7,6.859
"tm407714","tt6857988",6.3,14432,6.3,12.706
"tm318641","tt5143890",4,1237,5.8,5.604
"tm408306","tt8178116",5,2381,5.2,5.434
"tm233485","tt4086018",5.6,3518,6.5,14.649
"ts84346","tt8598690",7,358,7.5,206.288
"tm363329","tt7074092",4.3,5978,5.5,11.745
"tm328175","tt7027092",5.4,2952,5.6,7.816
"ts90880","tt9699148",6,283,8.4,10.72
"tm344173","tt1492705",5.2,1600,5.9,7.009
"ts57913","tt7022748",7.3,660,6.8,17.237
"tm307843","tt6167894",7.9,6013,7.3,3.606
"tm441060","tt9046556",7.1,1519,6.8,2.479
"ts58442","tt7094874",8,1265,6.7,10.393
"ts84772","tt9561968",6.5,534,7.4,9.173
"tm370628","tt7924798",5.8,1294,6.2,4.256
"tm300027","tt6126346",6,2558,6.2,9.169
"ts80030","tt8295694",7.1,1330,7.2,10.509
"tm406098","tt6854672",5.9,4248,6.4,11.416
"ts77405","tt12404980",5.9,30,8,8.626
"tm300056","tt6197484",5.3,1634,5.5,10.107
"tm355666","tt6185286",6.8,3213,6.6,4.267
"ts111582","tt8254954",5.4,8,NA,NA
"tm244292","tt5950646",4,470,5.5,5.562
"ts85126","tt9077196",6.2,680,4.4,1.785
"tm313712","tt8771030",7.2,10522,7.6,8.553
"ts70631","tt7484994",7,1551,7.6,13.257
"tm359714","tt7608534",5.7,11720,6.3,13.655
"tm336712","tt6469960",3.2,1679,4.4,3.664
"tm376015","tt7387224",5.8,451,7.1,13.946
"tm348010","tt2967226",4.4,2682,4.6,5.635
"ts83213","tt7052634",8.4,1492,8.1,8.456
"tm238587","tt4627352",6.8,3357,6.5,6.814
"tm372662","tt6347150",5.8,3108,5.2,11.772
"tm438994","tt8262802",5.7,10060,6.7,11.41
"ts82419","tt7487358",7.8,628,8,1.741
"tm279585","tt4144332",6,1913,5.7,6.666
"tm270987","tt5246762",5.5,2802,5.894,20.636
"tm374216","tt7983844",6.3,5151,6.6,11.496
"tm362074","tt6776106",6.9,3073,6.9,5.774
"ts86945","tt9433014",5.4,182,4,4.569
"ts55484","tt6125832",7,672,8.3,9.524
"ts74805","tt7204366",6.3,237,6.2,1.621
"ts80042","tt6849940",3.7,1204,7.2,4.406
"tm285298","tt6048930",5.4,19482,5.7,21.822
"ts80466","tt8268994",7.7,564,7,2.836
"ts89067","tt8649316",7.3,555,6.5,4.984
"ts78145","tt7935522",6.8,1334,7.7,7.122
"tm263427","tt4924942",6.4,15901,6.5,13.194
"ts77770","tt7940468",5.3,807,7.4,19.38
"tm421335","tt8617844",7.3,4045,6.8,3.47
"tm428453","tt4397342",6.2,1669,6.5,4.435
"tm371741","tt7940122",4.5,223,5.8,6.095
"ts80600","tt8045690",8,4556,8,40.288
"tm295177","tt5790492",5.5,2347,5.9,6.913
"ts80413","tt8328460",7.6,912,8.4,15.136
"tm299783","tt6053938",6,2762,5.8,5.905
"ts83925","tt8893546",6.3,352,7.6,1.33
"tm313748","tt5809020",5.2,4551,5.3,9.029
"ts79585","tt7620702",7.5,98,9.4,8.19
"tm444043","tt8659750",5,1003,5.6,3.821
"ts83554","tt6775794",5.4,1014,6.1,2.304
"tm287041","tt5741304",5.4,1467,5.9,3.748
"tm327652","tt5796838",6.2,3222,6.1,10.636
"tm416620","tt6485304",6.9,2915,7.2,6.137
"tm354644","tt5674698",4.4,483,3.8,2.809
"ts82565","tt6840106",6.6,449,7.7,9.31
"tm299730","tt6830780",6.1,3680,6.2,13.492
"tm331117","tt6183834",6.5,2587,6.8,8.097
"tm417317","tt6129302",7.6,8857,8,4.151
"tm359150","tt7489816",6.8,15185,6.5,13.897
"ts79409","tt8116380",6.3,1203,6.3,11.039
"tm358666","tt4766630",6.6,4330,5.7,8.709
"ts119730","tt7192414",8,38,NA,NA
"ts53264","tt6257622",7.2,1614,8,10.861
"ts83359","tt8199972",7.7,2068,8.323,10.313
"ts83071","tt8792570",5.1,1120,5.2,6.058
"tm300447","tt6184894",7.2,7256,6.8,4.913
"ts84484","tt8882486",6.9,1614,6.6,7.295
"ts75012","tt6686450",7.6,1835,6.8,10.133
"ts80208","tt7158972",5.6,665,6.9,5.727
"tm463806","tt8106596",6.3,3323,6.5,11.611
"tm350887",NA,NA,NA,6.7,11.038
"tm289882","tt6135042",6.6,792,6.5,2.463
"ts255677",NA,NA,NA,NA,7.246
"tm296398","tt6769508",7.1,5581,7.2,14.511
"tm440946","tt8041006",5.1,4574,5.8,10.989
"tm361743",NA,NA,NA,9,0.605
"tm408104","tt8259682",7.1,2387,6.5,2.445
"ts94470","tt8404330",NA,NA,NA,0.6
"tm244521","tt5294198",5.9,6323,5.5,6.831
"tm414676","tt6955878",6.9,689,7.5,3.322
"tm321627","tt2782692",6.9,5008,7.1,5.584
"tm307761","tt5785170",7.2,20896,6.981,5.129
"tm428073","tt3732280",5.5,3684,5.6,7.521
"ts83070","tt8989864",6.6,517,6.2,10.561
"tm356563","tt6441176",5.3,1330,5.5,6.15
"tm365670","tt7679306",6.1,527,8,10.669
"tm415875","tt7343574",5.7,1177,6,9.378
"ts82398","tt11515942",7.4,485,6.8,4.739
"ts78353","tt7890244",8.1,620,7.9,5.594
"tm432838","tt8512986",5.8,301,6.4,3.958
"ts84977","tt6775816",5.2,712,7.2,1.837
"tm427143","tt7149916",4.4,3187,4.7,8.766
"ts82296","tt8585954",7.4,4021,7.615,30.627
"ts79330","tt8092942",7.2,1097,8,6.25
"tm346398","tt6892378",7.3,932,7,2.94
"tm376840",NA,NA,NA,7.2,5.866
"tm367473","tt6708116",7.3,5461,7.8,7.032
"ts83430","tt8758778",7.4,457,8,2.955
"tm409942","tt8459250",7,2242,7.3,6.539
"tm300440","tt7029854",4.6,2645,4.9,10.321
"tm408890","tt6502956",5.5,2143,5.6,7.401
"tm307950","tt6608034",7.5,2494,7.4,3.804
"tm375729","tt8033592",7.3,4198,7.6,7.651
"tm313424","tt7218518",7.9,25539,7.5,5.173
"tm426117","tt7121252",7.3,9211,8.057,10.341
"tm244321","tt5665452",6.2,2322,6.8,8.516
"tm372610","tt8599562",6.5,1037,6.6,3.916
"tm409456","tt6923462",7.3,4248,7.6,2.915
"tm242108","tt5030402",5.9,1986,6.3,4.223
"ts95011","tt9165300",7.4,116,7,2.664
"tm242765","tt8431292",5.5,1555,6.5,7.148
"ts85276","tt8160064",7.6,1209,8.4,12.956
"tm322210","tt6895746",5.6,2871,5.4,5.399
"ts77467","tt7776244",7.8,968,8,6.828
"ts83814","tt8888710",7.2,215,9,2.132
"tm439854","tt6514196",6.5,5590,6.4,2.491
"tm340587","tt6692354",7.2,12262,7,6.265
"ts68146","tt7531644",7.7,841,7.4,1.804
"tm266705","tt5693136",6.6,4302,6.6,12.248
"tm372891","tt8005338",6.6,6982,6.5,7.743
"ts78099","tt7909708",6.6,581,6.6,8.653
"tm315850","tt6598734",6.1,5970,5.8,8.222
"tm421748","tt8490894",7.9,2879,7,2.062
"tm353046","tt7026230",7.2,2377,7.1,4.314
"tm418039","tt8205250",5.6,572,6.7,10.798
"tm324588","tt7044010",6.7,831,7.4,1.571
"tm440678","tt9426186",5.7,4311,5.3,18.767
"tm995893","tt7466040",7.5,NA,6,0.6
"tm275437","tt5740806",4.7,2743,5.4,9.366
"ts268283",NA,NA,NA,NA,1.328
"ts89538","tt9412454",7.2,3274,7.1,11.931
"ts89069","tt9327146",6.2,111,7.7,13.282
"tm426983","tt8917752",6.6,1304,6.1,2.421
"tm440278","tt6974886",6.4,49,NA,1.742
"tm307774","tt4129428",6.3,10283,6,6.005
"ts78707","tt7895706",7.1,2396,6.4,6.858
"tm299396","tt5003186",5.6,1867,5.5,9.103
"ts75676","tt6762348",7.2,1416,6.3,19.328
"tm366972","tt6914542",6.2,3159,6.287,15.052
"tm307751","tt10453170",5,20593,6.5,8.529
"tm367008","tt8536972",6.2,940,5.5,3.016
"tm437631","tt9077188",7.1,1806,7.4,5.197
"ts80993","tt7492122",6.4,18,8,4.313
"tm445899","tt9316022",7.9,4195,7.7,4.796
"tm236659","tt5278930",7.3,1463,7,4.259
"tm305112","tt7160176",6.8,2537,6.6,10.294
"tm353247","tt7399470",7.1,8327,7.2,3.291
"ts80057","tt8893554",5.8,434,5.4,8.604
"ts55936","tt6300100",7.1,3409,8,25.999
"tm477838","tt9587016",5.3,118,NA,0.651
"tm375007","tt5419676",6.9,2233,7.9,7.764
"tm233484","tt4940416",5.7,3721,6.2,12.075
"tm355724","tt7608418",5.7,19514,6.6,10.442
"tm496588","tt8630282",5.7,213,5.7,1.584
"ts82085","tt11542960",6.8,276,7.4,5.356
"ts81886","tt7661368",4.5,723,4.6,2.02
"ts57281","tt6865906",7.4,575,8.5,6.841
"ts81036","tt7488702",6.5,614,7,1.674
"ts82875","tt8747882",7.1,1436,7.8,9.01
"tm363878","tt6774212",5.2,4732,5.6,5.373
"ts80410","tt6983520",7.6,808,7.2,1.526
"ts55533","tt5038900",7.2,449,8,5.669
"ts57116","tt7188736",6.5,292,7.6,1.907
"tm347850","tt7296862",3.2,5173,4.4,8.86
"ts85250","tt9203064",7.6,92,9,3.908
"tm411856","tt8342748",6.5,849,5.9,1.466
"tm363003","tt7689924",7.2,1357,6.9,5.877
"tm348386","tt6081408",7.1,286,7.2,2.459
"tm349752",NA,NA,NA,7.1,11.015
"ts112279","tt8171234",5.8,312,7,0.6
"tm372054","tt6708044",5.8,2721,6.3,9.216
"tm440255","tt8618118",5.9,5012,6.3,10.792
"tm372061","tt7581572",8.2,4159,7.1,2.372
"tm372917","tt6915100",6.4,2260,7.3,8.256
"tm411503","tt6744044",5.8,5048,6.2,11.51
"tm293867","tt6438918",7.9,3302,7.3,3.283
"ts84597","tt9047526",7.5,822,6.8,3.396
"tm420800","tt15739130",5.4,1756,5.1,7.382
"tm273600","tt6728390",7.7,2558,7.9,64.682
